,Electricity Price,Wind Power,Solar Power,HPP Power,Curtailed Power,Power PtG,Battery SOC,Battery Power,H2 produced
2176,25.897,129.2000800818987,48.79917814948,0.0,0.0,177.9992582313787,80.00000000000001,0.0,2815.3239881012423
2177,33.912,94.51082315618149,30.9315132338306,0.0,0.0,125.44233639001209,80.0,0.0,1997.2978117583082
2178,35.355,74.81550202540274,0.0,0.0,0.0,74.81550202540274,80.0,0.0,1209.3126276063674
2179,37.164,65.68750065275462,0.0,0.0,0.0,65.68750065275462,80.0,0.0,1067.2391613737373
2180,42.078,63.076865071748415,0.0,0.0,0.0,63.076865071748415,80.0,0.0,1026.6057268548523
2181,44.361,79.58992606782584,0.0,0.0,0.0,92.6565927344925,80.0,13.066666666666665,1487.0016303716911
2182,39.682,85.0942478072464,0.0,0.0,0.0,98.16091447391307,66.66666666666667,13.06666666666667,1572.674061482668
2183,44.698,113.17950043887983,0.0,0.0,0.0,126.2461671055465,53.333333333333336,13.06666666666667,2009.809095593392
2184,39.501,134.91753242488713,0.0,0.0,0.0,154.51753242488712,40.0,19.6,2449.8408946774052
2185,39.501,152.61345679586555,0.0,0.0,0.0,152.61345679586555,19.999999999999996,0.0,2420.2047658535453
2186,39.501,155.62989466211974,0.0,0.0,0.0,155.62989466211974,19.999999999999996,0.0,2467.1543406660826
2187,39.501,180.23387193138316,0.0,0.0,0.0,191.99387193138318,19.999999999999996,11.76000000000001,3033.1442091743993
2188,39.501,210.50689395529656,0.0,0.0,0.0,210.50689395529656,7.999999999999986,0.0,3321.291537598316
2189,50.308,220.2918830997635,0.0,0.0,0.0,220.2918830997635,7.999999999999986,0.0,3473.590739586689
2190,38.662,225.1220583609595,1.1289066841976256,0.0,0.0,226.25096504515713,7.999999999999986,0.0,3566.3413202431793
2191,35.089,251.84776876796735,5.333075872078909,0.0,0.0,257.18084464004625,7.999999999999986,0.0,4047.75176540057
2192,29.749,335.2226071336623,11.525725785691103,38.58506761323093,0.0,300.0,7.999999999999986,-8.163265306122447,4714.213740458016
2193,23.321,349.01216487799553,19.684228553517023,60.53312812539008,0.0,300.0,15.999999999999984,-8.163265306122447,4714.213740458016
2194,20.419,345.6006006079167,23.613506352475827,61.05084165427007,0.0,300.0,23.999999999999982,-8.163265306122447,4714.213740458016
2195,14.393,355.9497686102594,21.866736429876326,69.65323973401325,0.0,300.0,31.999999999999986,-8.163265306122447,4714.213740458016
2196,14.249,357.446163601938,20.534383147658826,69.81728144347437,0.0,300.0,39.99999999999999,-8.163265306122447,4714.213740458016
2197,14.249,359.10304093084306,13.070474754603605,64.01025037932419,0.0,300.0,48.00000000000001,-8.163265306122446,4714.213740458016
2198,14.684,359.31213835354276,7.138116169781972,58.28698921720229,0.0,300.0,56.000000000000014,-8.163265306122444,4714.213740458016
2199,20.419,358.29506629846765,3.331780085427454,53.46358107777269,0.0,300.0,64.00000000000001,-8.16326530612244,4714.213740458016
2200,28.501,359.17621358336993,1.9169223817181804,52.92987065896568,0.0,300.0,72.00000000000001,-8.16326530612244,4714.213740458016
2201,31.574,358.5610225983354,8.244486272136044,66.80550887047144,0.0,300.0,80.0,0.0,4714.213740458016
2202,31.574,357.5259593552504,0.0,64.05929268858375,0.0,300.0,80.0,6.533333333333332,4714.213740458016
2203,31.574,358.97810532440855,0.0,65.5114386577419,0.0,300.0,73.33333333333333,6.533333333333331,4714.213740458016
2204,31.574,359.6276610144736,0.0,66.16099434780693,0.0,300.0,66.66666666666667,6.533333333333335,4714.213740458016
2205,31.574,359.7638173043746,0.0,66.29715063770794,0.0,300.0,60.0,6.533333333333333,4714.213740458016
2206,31.574,358.94464391701734,0.0,65.4779772503507,0.0,300.0,53.33333333333334,6.533333333333335,4714.213740458016
2207,31.574,355.69333492182034,0.0,62.2266682551537,0.0,300.0,46.66666666666667,6.533333333333335,4714.213740458016
2208,39.669,343.3004592955491,0.0,40.385007400505344,0.0,300.0,40.0,-2.9154518950437343,4714.213740458016
2209,39.669,322.4828008106786,0.0,19.567348915634852,0.0,300.0,42.857142857142854,-2.9154518950437343,4714.213740458016
2210,39.669,321.47652917616915,0.0,18.561077281125392,0.0,300.0,45.714285714285715,-2.9154518950437325,4714.213740458016
2211,39.669,319.53834532009427,0.0,16.622893425050506,0.0,300.0,48.57142857142857,-2.9154518950437307,4714.213740458016
2212,39.669,323.6140179525724,0.0,20.698566057528637,0.0,300.0,51.42857142857142,-2.9154518950437307,4714.213740458016
2213,39.669,322.25156796654716,0.0,19.336116071503398,0.0,300.0,54.28571428571428,-2.9154518950437316,4714.213740458016
2214,48.412,319.8769868000403,1.4583033188802894,18.41983822387681,0.0,300.0,57.14285714285714,-2.9154518950437325,4714.213740458016
2215,45.211,319.17221249654494,5.45847790776569,21.715238509266896,0.0,300.0,60.0,-2.9154518950437325,4714.213740458016
2216,36.528,323.9232768010827,12.893532059560744,33.90135696559969,0.0,300.0,62.857142857142854,-2.9154518950437316,4714.213740458016
2217,34.161,317.1366179627461,25.172128577510605,39.393294645212904,0.0,300.0,65.71428571428571,-2.9154518950437316,4714.213740458016
2218,36.447,298.31365407337904,34.23003449606359,29.628236674398863,0.0,300.0,68.57142857142857,-2.915451895043732,4714.213740458016
2219,35.835,288.60064160347184,51.02861090463739,36.71380061306547,0.0,300.0,71.42857142857143,-2.915451895043732,4714.213740458016
2220,35.835,272.85654181348553,51.478862821376524,21.419952739818314,0.0,300.0,74.28571428571429,-2.9154518950437316,4714.213740458016
2221,35.835,258.89733274400436,52.128703712676774,8.110584561637381,0.0,300.0,77.14285714285714,-2.9154518950437316,4714.213740458016
2222,36.345,229.37584972100007,46.94637572439088,0.0,0.0,276.3222254453909,80.0,0.0,4345.679231498782
2223,37.827,216.38548868466947,41.535933972167385,0.0,0.0,257.92142265683685,80.0,0.0,4059.278547832528
2224,47.703,195.4002240226737,37.77562945639805,0.0,0.0,233.17585347907175,80.0,0.0,3674.1242688773204
2225,56.699,171.04312292705458,27.84100370555718,0.0,0.0,198.88412663261175,80.0,0.0,3140.388098462425
2226,62.287,131.31639341727438,0.0,0.0,0.0,131.31639341727438,80.0,0.0,2088.7250156599202
2227,57.69,108.72446075007228,0.0,0.0,0.0,108.72446075007228,80.0,0.0,1737.091174703077
2228,57.69,89.91200946626219,0.0,0.0,0.0,99.71200946626219,80.0,9.799999999999999,1596.8161965484503
2229,56.699,76.16791236267895,0.0,0.0,0.0,85.96791236267894,70.0,9.799999999999999,1382.8951599461695
